query_id,user_id,benchmark_tier,query_type,query_language,query_text,target_event_id,target_venue_id,target_name,target_trail_id,target_timestamp,target_category,target_city,cue_year,cue_month,cue_city,cue_category,cue_previous_event_id,cue_previous_place,cue_next_event_id,cue_next_place,is_high_memory_load
tokyo_109617_semantic,109617,core,semantic,dataset_native_mixed,Which Used Bookstore did I visit in Hachiōji?,2018_1909178__event_001,433,BOOKOFF 橋本津久井街道店,2018_1909178,2018-05-28 10:19:00,Used Bookstore,Hachiōji,,,Hachiōji,Used Bookstore,,,,,True
tokyo_109617_temporal_spatial,109617,core,temporal_spatial,dataset_native_mixed,Which Furniture / Home Store did I visit in Hachiōji in February 2018?,2018_1909138__event_002,558,カインズ 城山店,2018_1909138,2018-02-03 04:28:00,Furniture / Home Store,Hachiōji,2018,02,Hachiōji,Furniture / Home Store,,,,,True
tokyo_109617_relational_after,109617,core,relational_after,dataset_native_mixed,Which Supermarket did I visit after ガレージオフ 相模原店?,2018_1909144__event_002,2857,イトーヨーカドー,2018_1909144,2018-02-25 09:53:00,Supermarket,Hachiōji,,,,Supermarket,2018_1909144__event_001,ガレージオフ 相模原店,,,True
tokyo_109621_semantic,109621,core,semantic,dataset_native_mixed,Which Used Bookstore did I visit in Hachiōji?,2018_1909374__event_005,1883,BOOKOFF 八王子大和田店,2018_1909374,2017-12-09 07:32:00,Used Bookstore,Hachiōji,,,Hachiōji,Used Bookstore,,,,,True
tokyo_109621_temporal_spatial,109621,core,temporal_spatial,dataset_native_mixed,Which Snack Place did I visit in Hachiōji in February 2018?,2018_1909385__event_002,4275,お食事処,2018_1909385,2018-02-04 11:44:00,Snack Place,Hachiōji,2018,02,Hachiōji,Snack Place,,,,,True
tokyo_109621_relational_after,109621,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after ファミリーマート 八王子楢原町店?,2018_1909384__event_002,1514,サンクス 八王子七国五丁目店,2018_1909384,2018-02-03 10:47:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_1909384__event_001,ファミリーマート 八王子楢原町店,,,True
tokyo_113499_semantic,113499,core,semantic,dataset_native_mixed,Which Hospital did I visit in Hachiōji?,2018_1959247__event_001,2027,東京天使病院,2018_1959247,2018-05-12 07:10:00,Hospital,Hachiōji,,,Hachiōji,Hospital,,,,,False
tokyo_113499_temporal_spatial,113499,core,temporal_spatial,dataset_native_mixed,Which Park did I visit in Hachiōji in May 2018?,2018_1959247__event_002,1365,横山町公園 野外ステージ,2018_1959247,2018-05-12 08:58:00,Park,Hachiōji,2018,05,Hachiōji,Park,,,,,False
tokyo_113499_relational_after,113499,core,relational_after,dataset_native_mixed,Which Park did I visit after ゲームプラザセントラル 八王子店?,2018_1959244__event_002,1365,横山町公園 野外ステージ,2018_1959244,2018-04-07 14:32:00,Park,Hachiōji,,,,Park,2018_1959244__event_001,ゲームプラザセントラル 八王子店,,,False
tokyo_113897_semantic,113897,core,semantic,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji?,2018_1963910__event_002,562,六角堂 橋本店,2018_1963910,2018-03-28 14:41:00,Ramen Restaurant,Hachiōji,,,Hachiōji,Ramen Restaurant,,,,,False
tokyo_113897_temporal_spatial,113897,core,temporal_spatial,dataset_native_mixed,Which Lounge did I visit in Hachiōji in April 2018?,2018_1963913__event_002,4312,サンライズ,2018_1963913,2018-04-07 17:22:00,Lounge,Hachiōji,2018,04,Hachiōji,Lounge,,,,,False
tokyo_113897_relational_after,113897,core,relational_after,dataset_native_mixed,Which Sake Bar did I visit after 松のや・マイカリー食堂?,2018_1963899__event_002,2729,江梨子,2018_1963899,2018-01-26 12:52:00,Sake Bar,Hachiōji,,,,Sake Bar,2018_1963899__event_001,松のや・マイカリー食堂,,,False
tokyo_115855_semantic,115855,core,semantic,dataset_native_mixed,Which BBQ Joint did I visit in Hachiōji?,2018_1984781__event_001,2623,安楽亭 相模原九沢橋店,2018_1984781,2017-10-21 05:49:00,BBQ Joint,Hachiōji,,,Hachiōji,BBQ Joint,,,,,False
tokyo_115855_temporal_spatial,115855,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Fussa in January 2018?,2018_1984792__event_001,2996,ファミリーマート 福生横田基地前店,2018_1984792,2018-01-02 06:16:00,Convenience Store,Fussa,2018,01,Fussa,Convenience Store,,,,,False
tokyo_115855_relational_after,115855,core,relational_after,dataset_native_mixed,Which Chinese Restaurant did I visit after 道の駅 八王子滝山?,2018_1984790__event_004,473,南京亭,2018_1984790,2017-12-31 16:26:00,Chinese Restaurant,Hachiōji,,,,Chinese Restaurant,2018_1984790__event_003,道の駅 八王子滝山,,,False
tokyo_1172_semantic,1172,core,semantic,dataset_native_mixed,Which Steakhouse did I visit in Hachiōji?,2018_23905__event_001,409,ブロンコビリー,2018_23905,2018-03-17 11:55:00,Steakhouse,Hachiōji,,,Hachiōji,Steakhouse,,,,,True
tokyo_1172_temporal_spatial,1172,core,temporal_spatial,dataset_native_mixed,Which Bakery did I visit in Hachiōji in May 2018?,2018_23928__event_002,1254,オギノパン 本社工場直売店,2018_23928,2018-05-06 09:15:00,Bakery,Hachiōji,2018,05,Hachiōji,Bakery,,,,,True
tokyo_1172_relational_after,1172,core,relational_after,dataset_native_mixed,Which Train Station did I visit after カラオケファンタジー 橋本北口店?,2018_23942__event_003,11,橋本駅 (Hashimoto Sta.),2018_23942,2018-06-23 19:27:00,Train Station,Hachiōji,,,,Train Station,2018_23942__event_002,カラオケファンタジー 橋本北口店,,,True
tokyo_119597_semantic,119597,core,semantic,dataset_native_mixed,Which Sushi Restaurant did I visit in Hachiōji?,2018_2023491__event_002,691,はま寿司,2018_2023491,2018-01-06 09:17:00,Sushi Restaurant,Hachiōji,,,Hachiōji,Sushi Restaurant,,,,,False
tokyo_119597_temporal_spatial,119597,core,temporal_spatial,dataset_native_mixed,Which Automotive Shop did I visit in Hachiōji in December 2017?,2018_2023484__event_001,479,スーパーオートバックス八王子,2018_2023484,2017-12-23 01:41:00,Automotive Shop,Hachiōji,2017,12,Hachiōji,Automotive Shop,,,,,False
tokyo_119597_relational_after,119597,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 箱根ヶ崎駅 (Hakonegasaki Sta.)?,2018_2023466__event_003,3,京王八王子駅 (Keiō-hachiōji Sta.),2018_2023466,2017-11-05 06:59:00,Train Station,Hachiōji,,,,Train Station,2018_2023466__event_002,箱根ヶ崎駅 (Hakonegasaki Sta.),,,False
tokyo_121554_semantic,121554,core,semantic,dataset_native_mixed,Which Udon Restaurant did I visit in Higashimurayama?,2018_2047617__event_001,3746,はなまるうどん,2018_2047617,2018-06-10 10:34:00,Udon Restaurant,Higashimurayama,,,Higashimurayama,Udon Restaurant,,,,,False
tokyo_121554_temporal_spatial,121554,core,temporal_spatial,dataset_native_mixed,Which Salon / Barbershop did I visit in Higashimurayama in April 2018?,2018_2047610__event_001,293,髪工房 西口店,2018_2047610,2018-04-19 04:57:00,Salon / Barbershop,Higashimurayama,2018,04,Higashimurayama,Salon / Barbershop,,,,,False
tokyo_121554_relational_after,121554,core,relational_after,dataset_native_mixed,Which Japanese Restaurant did I visit after 髪工房 西口店?,2018_2047595__event_002,2302,日本そば中華そば 福幸軒,2018_2047595,2017-11-11 08:47:00,Japanese Restaurant,Higashimurayama,,,,Japanese Restaurant,2018_2047595__event_001,髪工房 西口店,,,False
tokyo_126183_semantic,126183,core,semantic,dataset_native_mixed,Which Coffee Shop did I visit in Hachiōji?,2018_2118349__event_002,4009,ドトールコーヒーショップ,2018_2118349,2017-10-16 10:04:00,Coffee Shop,Hachiōji,,,Hachiōji,Coffee Shop,,,,,True
tokyo_126183_temporal_spatial,126183,core,temporal_spatial,dataset_native_mixed,Which Japanese Restaurant did I visit in Hachiōji in January 2018?,2018_2118370__event_003,1389,大戸屋,2018_2118370,2018-01-09 08:12:00,Japanese Restaurant,Hachiōji,2018,01,Hachiōji,Japanese Restaurant,,,,,True
tokyo_126183_relational_after,126183,core,relational_after,dataset_native_mixed,Which Bar did I visit after 家系ラーメン まるに家?,2018_2118390__event_003,3152,アニソンDJバー グリュック,2018_2118390,2018-03-16 11:35:00,Bar,Hachiōji,,,,Bar,2018_2118390__event_002,家系ラーメン まるに家,,,True
tokyo_127201_semantic,127201,core,semantic,dataset_native_mixed,Which Chinese Restaurant did I visit in Higashimurayama?,2018_2134917__event_001,2111,一品菜 新小平店,2018_2134917,2017-11-18 12:00:00,Chinese Restaurant,Higashimurayama,,,Higashimurayama,Chinese Restaurant,,,,,False
tokyo_127201_temporal_spatial,127201,core,temporal_spatial,dataset_native_mixed,Which Sporting Goods Shop did I visit in Hachiōji in October 2017?,2018_2134912__event_002,1383,スーパースポーツゼビオ,2018_2134912,2017-10-15 08:00:00,Sporting Goods Shop,Hachiōji,2017,10,Hachiōji,Sporting Goods Shop,,,,,False
tokyo_127201_relational_after,127201,core,relational_after,dataset_native_mixed,Which Italian Restaurant did I visit after スーパースポーツゼビオ?,2018_2134912__event_003,1544,ビュッフェパンチュール ( Buffet Peinture ),2018_2134912,2017-10-15 08:53:00,Italian Restaurant,Hachiōji,,,,Italian Restaurant,2018_2134912__event_002,スーパースポーツゼビオ,,,False
tokyo_129047_semantic,129047,core,semantic,dataset_native_mixed,Which Restaurant did I visit in Hachiōji?,2018_2163670__event_002,1827,ガスト,2018_2163670,2018-02-03 14:31:00,Restaurant,Hachiōji,,,Hachiōji,Restaurant,,,,,False
tokyo_129047_temporal_spatial,129047,core,temporal_spatial,dataset_native_mixed,Which Restaurant did I visit in Hachiōji in February 2018?,2018_2163670__event_002,1827,ガスト,2018_2163670,2018-02-03 14:31:00,Restaurant,Hachiōji,2018,02,Hachiōji,Restaurant,,,,,False
tokyo_129047_relational_after,129047,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 拝島駅 (Haijima Sta.)?,2018_2163684__event_002,148,福生駅 (Fussa Sta.),2018_2163684,2018-04-28 07:12:00,Train Station,Fussa,,,,Train Station,2018_2163684__event_001,拝島駅 (Haijima Sta.),,,False
tokyo_130084_semantic,130084,core,semantic,dataset_native_mixed,Which Multiplex did I visit in Hachiōji?,2018_2179333__event_001,275,MOVIX橋本,2018_2179333,2018-05-03 05:56:00,Multiplex,Hachiōji,,,Hachiōji,Multiplex,,,,,True
tokyo_130084_temporal_spatial,130084,core,temporal_spatial,dataset_native_mixed,Which Butcher did I visit in Hachiōji in April 2018?,2018_2179329__event_003,2380,ミートショップ 寿々木,2018_2179329,2018-04-22 08:06:00,Butcher,Hachiōji,2018,04,Hachiōji,Butcher,,,,,True
tokyo_130084_relational_after,130084,core,relational_after,dataset_native_mixed,Which Bar did I visit after New Flame International Shot Bar?,2018_2179339__event_002,3152,アニソンDJバー グリュック,2018_2179339,2018-05-23 13:40:00,Bar,Hachiōji,,,,Bar,2018_2179339__event_001,New Flame International Shot Bar,,,True
tokyo_130568_semantic,130568,core,semantic,dataset_native_mixed,Which Udon Restaurant did I visit in Hachiōji?,2018_2187171__event_001,464,四代目横井製麺所 多摩境店,2018_2187171,2017-11-05 02:43:00,Udon Restaurant,Hachiōji,,,Hachiōji,Udon Restaurant,,,,,False
tokyo_130568_temporal_spatial,130568,core,temporal_spatial,dataset_native_mixed,Which Car Wash did I visit in Hachiōji in October 2017?,2018_2187162__event_001,2978,手洗い総合洗車場 アポロ洗車 相模原店,2018_2187162,2017-10-07 05:24:00,Car Wash,Hachiōji,2017,10,Hachiōji,Car Wash,,,,,False
tokyo_130568_relational_after,130568,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after ENEOS フレンドリーセルフ88SS?,2018_2187169__event_002,1231,ファミリーマート 橋本七丁目店,2018_2187169,2017-11-03 15:23:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_2187169__event_001,ENEOS フレンドリーセルフ88SS,,,False
tokyo_130777_semantic,130777,core,semantic,dataset_native_mixed,Which Clothing Store did I visit in Hachiōji?,2018_2190763__event_002,3807,ユニクロ,2018_2190763,2018-09-02 07:33:00,Clothing Store,Hachiōji,,,Hachiōji,Clothing Store,,,,,False
tokyo_130777_temporal_spatial,130777,core,temporal_spatial,dataset_native_mixed,Which Supermarket did I visit in Hachiōji in December 2017?,2018_2190703__event_002,127,イオン 橋本店,2018_2190703,2017-12-20 00:37:00,Supermarket,Hachiōji,2017,12,Hachiōji,Supermarket,,,,,False
tokyo_130777_relational_after,130777,core,relational_after,dataset_native_mixed,Which Ice Cream Shop did I visit after 相模原駅 (Sagamihara Sta.)(JH27)?,2018_2190768__event_003,189,町田あいす工房ラッテ,2018_2190768,2018-09-22 06:36:00,Ice Cream Shop,Hachiōji,,,,Ice Cream Shop,2018_2190768__event_002,相模原駅 (Sagamihara Sta.)(JH27),,,False
tokyo_130872_semantic,130872,core,semantic,dataset_native_mixed,Which Park did I visit in Hachiōji?,2018_2192451__event_003,618,津久井湖城山公園,2018_2192451,2018-02-11 06:24:00,Park,Hachiōji,,,Hachiōji,Park,,,,,False
tokyo_130872_temporal_spatial,130872,core,temporal_spatial,dataset_native_mixed,Which Parking did I visit in Hachiōji in September 2018?,2018_2192476__event_001,4719,あいかわ公園 南駐車場,2018_2192476,2018-09-14 03:39:00,Parking,Hachiōji,2018,09,Hachiōji,Parking,,,,,False
tokyo_130872_relational_after,130872,core,relational_after,dataset_native_mixed,Which Intersection did I visit after 鳥居原ふれあいの館?,2018_2192457__event_003,2103,橋本駅南入口交差点,2018_2192457,2018-04-14 08:37:00,Intersection,Hachiōji,,,,Intersection,2018_2192457__event_002,鳥居原ふれあいの館,,,False
tokyo_131525_semantic,131525,core,semantic,dataset_native_mixed,Which Sushi Restaurant did I visit in Fussa?,2018_2202078__event_002,1073,くら寿司,2018_2202078,2018-04-28 10:30:00,Sushi Restaurant,Fussa,,,Fussa,Sushi Restaurant,,,,,False
tokyo_131525_temporal_spatial,131525,core,temporal_spatial,dataset_native_mixed,Which Hobby Shop did I visit in Fussa in February 2018?,2018_2202069__event_002,1728,Phantom  YOKOTA,2018_2202069,2018-02-15 07:59:00,Hobby Shop,Fussa,2018,02,Fussa,Hobby Shop,,,,,False
tokyo_131525_relational_after,131525,core,relational_after,dataset_native_mixed,Which Video Game Store did I visit after 羽村駅 (Hamura Sta.)?,2018_2202067__event_002,1623,PAO青梅店,2018_2202067,2018-01-06 07:15:00,Video Game Store,Fussa,,,,Video Game Store,2018_2202067__event_001,羽村駅 (Hamura Sta.),,,False
tokyo_132723_semantic,132723,core,semantic,dataset_native_mixed,Which Asian Restaurant did I visit in Hachiōji?,2018_2219917__event_003,985,鉄板焼 志野,2018_2219917,2018-09-12 03:45:00,Asian Restaurant,Hachiōji,,,Hachiōji,Asian Restaurant,,,,,True
tokyo_132723_temporal_spatial,132723,core,temporal_spatial,dataset_native_mixed,Which Multiplex did I visit in Hachiōji in September 2018?,2018_2219915__event_001,275,MOVIX橋本,2018_2219915,2018-09-01 06:54:00,Multiplex,Hachiōji,2018,09,Hachiōji,Multiplex,,,,,True
tokyo_132723_relational_after,132723,core,relational_after,dataset_native_mixed,Which Arcade did I visit after 一本堂 相模原橋本店?,2018_2219866__event_002,3361,アピナ 橋本店,2018_2219866,2017-10-09 07:11:00,Arcade,Hachiōji,,,,Arcade,2018_2219866__event_001,一本堂 相模原橋本店,,,True
tokyo_134307_semantic,134307,core,semantic,dataset_native_mixed,Which Park did I visit in Fussa?,2018_2242051__event_003,1097,秋留台公園,2018_2242051,2018-04-01 12:12:00,Park,Fussa,,,Fussa,Park,,,,,False
tokyo_134307_temporal_spatial,134307,core,temporal_spatial,dataset_native_mixed,Which Sushi Restaurant did I visit in Fussa in February 2018?,2018_2242038__event_002,3319,がってん寿司,2018_2242038,2018-02-10 10:15:00,Sushi Restaurant,Fussa,2018,02,Fussa,Sushi Restaurant,,,,,False
tokyo_134307_relational_after,134307,core,relational_after,dataset_native_mixed,Which Supermarket did I visit after ドン・キホーテ 多摩瑞穂店?,2018_2242042__event_002,1033,オザム ラーレ青梅新町店,2018_2242042,2018-02-25 11:48:00,Supermarket,Fussa,,,,Supermarket,2018_2242042__event_001,ドン・キホーテ 多摩瑞穂店,,,False
tokyo_135393_semantic,135393,core,semantic,dataset_native_mixed,Which Japanese Restaurant did I visit in Hachiōji?,2018_2257280__event_002,3139,赤から 八王子北口店,2018_2257280,2018-01-05 12:19:00,Japanese Restaurant,Hachiōji,,,Hachiōji,Japanese Restaurant,,,,,False
tokyo_135393_temporal_spatial,135393,core,temporal_spatial,dataset_native_mixed,Which Casino did I visit in Hachiōji in January 2018?,2018_2257283__event_004,2920,まーじゃんAQUA,2018_2257283,2018-01-24 11:42:00,Casino,Hachiōji,2018,01,Hachiōji,Casino,,,,,False
tokyo_135393_relational_after,135393,core,relational_after,dataset_native_mixed,Which Japanese Curry Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2257260__event_002,174,CoCo壱番屋 JR橋本駅北口店,2018_2257260,2017-10-08 10:32:00,Japanese Curry Restaurant,Hachiōji,,,,Japanese Curry Restaurant,2018_2257260__event_001,八王子駅 (Hachiōji Sta.),,,False
tokyo_138301_semantic,138301,core,semantic,dataset_native_mixed,Which Train Station did I visit in Hachiōji?,2018_2294095__event_002,11,橋本駅 (Hashimoto Sta.),2018_2294095,2018-04-01 04:53:00,Train Station,Hachiōji,,,Hachiōji,Train Station,,,,,False
tokyo_138301_temporal_spatial,138301,core,temporal_spatial,dataset_native_mixed,Which Donburi Restaurant did I visit in Hachiōji in June 2018?,2018_2294117__event_001,1161,すき家,2018_2294117,2018-06-03 05:33:00,Donburi Restaurant,Hachiōji,2018,06,Hachiōji,Donburi Restaurant,,,,,False
tokyo_138301_relational_after,138301,core,relational_after,dataset_native_mixed,Which Fast Food Restaurant did I visit after カインズ 城山店?,2018_2294104__event_003,276,マクドナルド,2018_2294104,2018-04-30 07:52:00,Fast Food Restaurant,Hachiōji,,,,Fast Food Restaurant,2018_2294104__event_002,カインズ 城山店,,,False
tokyo_139656_semantic,139656,core,semantic,dataset_native_mixed,Which Gas Station did I visit in Fussa?,2018_2308863__event_002,199,ENEOS EneJet シンエネ昭島SS,2018_2308863,2018-02-17 18:34:00,Gas Station,Fussa,,,Fussa,Gas Station,,,,,True
tokyo_139656_temporal_spatial,139656,core,temporal_spatial,dataset_native_mixed,Which Restaurant did I visit in Hachiōji in December 2017?,2018_2308851__event_001,4285,ジョイフル,2018_2308851,2017-12-31 08:04:00,Restaurant,Hachiōji,2017,12,Hachiōji,Restaurant,,,,,True
tokyo_139656_relational_after,139656,core,relational_after,dataset_native_mixed,Which Rest Area did I visit after ジョイフル?,2018_2308851__event_002,80,道の駅 八王子滝山,2018_2308851,2017-12-31 10:49:00,Rest Area,Hachiōji,,,,Rest Area,2018_2308851__event_001,ジョイフル,,,True
tokyo_140734_semantic,140734,core,semantic,dataset_native_mixed,Which Building did I visit in Hachiōji?,2018_2320266__event_001,2359,八王子労政会館,2018_2320266,2018-06-05 23:33:00,Building,Hachiōji,,,Hachiōji,Building,,,,,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,dataset_native_mixed,Which Discount Store did I visit in Fussa in March 2018?,2018_2320253__event_004,3567,ドン・キホーテ 多摩瑞穂店,2018_2320253,2018-03-03 15:22:00,Discount Store,Fussa,2018,03,Fussa,Discount Store,,,,,False
tokyo_140734_relational_after,140734,core,relational_after,dataset_native_mixed,Which Discount Store did I visit after ホテル・ザ・ウエスト?,2018_2320244__event_002,2084,ドン・キホーテ,2018_2320244,2017-11-13 14:12:00,Discount Store,Hachiōji,,,,Discount Store,2018_2320244__event_001,ホテル・ザ・ウエスト,,,False
tokyo_140775_semantic,140775,core,semantic,dataset_native_mixed,Which Bus Station did I visit in Hachiōji?,2018_2320660__event_002,1391,八王子駅南口バスターミナル,2018_2320660,2018-02-12 12:28:00,Bus Station,Hachiōji,,,Hachiōji,Bus Station,,,,,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,dataset_native_mixed,Which Discount Store did I visit in Hachiōji in January 2018?,2018_2320655__event_001,125,ドン・キホーテ,2018_2320655,2018-01-21 05:48:00,Discount Store,Hachiōji,2018,01,Hachiōji,Discount Store,,,,,False
tokyo_140775_relational_after,140775,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2320657__event_002,2352,八王子田田,2018_2320657,2018-02-02 11:22:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_2320657__event_001,八王子駅 (Hachiōji Sta.),,,False
tokyo_149225_semantic,149225,core,semantic,dataset_native_mixed,Which Toy / Game Store did I visit in Hachiōji?,2018_2402517__event_002,3549,マスターズスクウェア (MASTERS SQUARE),2018_2402517,2017-11-23 09:51:00,Toy / Game Store,Hachiōji,,,Hachiōji,Toy / Game Store,,,,,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in April 2018?,2018_2402529__event_002,2352,八王子田田,2018_2402529,2018-04-18 08:20:00,Ramen Restaurant,Hachiōji,2018,04,Hachiōji,Ramen Restaurant,,,,,False
tokyo_149225_relational_after,149225,core,relational_after,dataset_native_mixed,Which Arcade did I visit after 東京工科大学行き　八王子駅バスターミナル?,2018_2402537__event_002,1352,シルクハット 八王子店,2018_2402537,2018-09-17 03:27:00,Arcade,Hachiōji,,,,Arcade,2018_2402537__event_001,東京工科大学行き　八王子駅バスターミナル,,,False
tokyo_152722_semantic,152722,core,semantic,dataset_native_mixed,Which Shopping Plaza did I visit in Hachiōji?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),2018_2446517,2017-12-15 09:12:00,Shopping Plaza,Hachiōji,,,Hachiōji,Shopping Plaza,,,,,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,dataset_native_mixed,Which Shopping Plaza did I visit in Hachiōji in December 2017?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),2018_2446517,2017-12-15 09:12:00,Shopping Plaza,Hachiōji,2017,12,Hachiōji,Shopping Plaza,,,,,False
tokyo_152722_relational_after,152722,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 京王八王子ショッピングセンター?,2018_2446506__event_002,2,八王子駅 (Hachiōji Sta.),2018_2446506,2017-10-28 06:34:00,Train Station,Hachiōji,,,,Train Station,2018_2446506__event_001,京王八王子ショッピングセンター,,,False
