query_id,user_id,benchmark_tier,query_type,method,rank,retrieved_event_id,score,is_high_memory_load
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,26,2018_1767890__event_002,0.5532358884811401,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,27,2018_1767933__event_002,0.5508407950401306,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,28,2018_1767953__event_003,0.5495307445526123,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,29,2018_1767880__event_002,0.5487512946128845,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,30,2018_1767940__event_002,0.5459343194961548,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,31,2018_1767950__event_002,0.5433182716369629,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,32,2018_1767933__event_001,0.5411261916160583,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,33,2018_1767905__event_002,0.5363143682479858,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,34,2018_1767866__event_002,0.5327829122543335,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,35,2018_1767950__event_001,0.5244006514549255,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,36,2018_1767953__event_001,0.5240054130554199,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,37,2018_1767947__event_001,0.5222116112709045,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,38,2018_1767879__event_001,0.5215287804603577,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,39,2018_1767934__event_001,0.5204533338546753,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,40,2018_1767940__event_001,0.5202833414077759,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,41,2018_1767866__event_001,0.5192757844924927,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,42,2018_1767926__event_001,0.5189924836158752,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,43,2018_1767902__event_001,0.5183073282241821,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,44,2018_1767903__event_001,0.5177804827690125,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,45,2018_1767885__event_001,0.5165005326271057,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,46,2018_1767893__event_001,0.5133609771728516,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,47,2018_1767890__event_001,0.5112263560295105,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,48,2018_1767905__event_001,0.5094623565673828,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,49,2018_1767913__event_001,0.5069565176963806,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,50,2018_1767963__event_001,0.506884753704071,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,51,2018_1767895__event_001,0.5058934688568115,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,52,2018_1767887__event_001,0.5026912689208984,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,53,2018_1767957__event_001,0.5026671886444092,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,54,2018_1767921__event_001,0.5015875101089478,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,55,2018_1767863__event_001,0.5007674694061279,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,56,2018_1767876__event_001,0.4995475709438324,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,57,2018_1767867__event_001,0.49910449981689453,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,58,2018_1767870__event_002,0.49640801548957825,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,59,2018_1767880__event_001,0.49555161595344543,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,60,2018_1767914__event_001,0.4902915954589844,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,61,2018_1767876__event_002,0.47994479537010193,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,62,2018_1767935__event_001,0.4679049849510193,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,63,2018_1767964__event_001,0.466036319732666,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,64,2018_1767870__event_001,0.45476460456848145,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,65,2018_1767941__event_002,0.4545295536518097,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,66,2018_1767958__event_001,0.4471346437931061,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,67,2018_1767941__event_001,0.4416934847831726,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,68,2018_1767964__event_002,0.4394698441028595,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,69,2018_1767958__event_002,0.4373239278793335,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,70,2018_1767907__event_001,0.435890793800354,True
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,1,2018_1784994__event_003,0.680624783039093,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,2,2018_1784993__event_001,0.5538999438285828,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,3,2018_1785003__event_002,0.5205799341201782,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,4,2018_1785009__event_001,0.5017491579055786,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,5,2018_1785004__event_001,0.49629372358322144,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,6,2018_1784987__event_002,0.4931800663471222,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,7,2018_1784985__event_002,0.4904855489730835,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,8,2018_1785000__event_002,0.4902888536453247,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,9,2018_1784994__event_002,0.48194360733032227,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,10,2018_1784994__event_004,0.4810178577899933,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,11,2018_1784989__event_002,0.46812769770622253,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,12,2018_1784989__event_001,0.467196524143219,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,13,2018_1784986__event_001,0.46584221720695496,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,14,2018_1784987__event_001,0.4624287784099579,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,15,2018_1784994__event_005,0.45599231123924255,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,16,2018_1785000__event_003,0.4516930878162384,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,17,2018_1784991__event_002,0.4481464922428131,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,18,2018_1785009__event_002,0.4439278841018677,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,19,2018_1785005__event_001,0.44195565581321716,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,20,2018_1784985__event_001,0.4414248466491699,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,21,2018_1785013__event_002,0.43335476517677307,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,22,2018_1785003__event_003,0.4331868290901184,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,23,2018_1785005__event_002,0.43269598484039307,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,24,2018_1785013__event_001,0.43068626523017883,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,25,2018_1785004__event_002,0.42339128255844116,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,26,2018_1784992__event_001,0.4208420515060425,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,27,2018_1784990__event_002,0.4188311696052551,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,28,2018_1784994__event_001,0.4172017276287079,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,29,2018_1784996__event_002,0.4166301488876343,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,30,2018_1784996__event_001,0.4158294200897217,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,31,2018_1784986__event_002,0.4046473503112793,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,32,2018_1785005__event_003,0.4001030921936035,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,33,2018_1784990__event_001,0.3951321840286255,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,34,2018_1785003__event_001,0.3876577615737915,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,35,2018_1785000__event_001,0.38512182235717773,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,36,2018_1785001__event_002,0.3806469440460205,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,37,2018_1784991__event_001,0.3794466257095337,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,38,2018_1785001__event_001,0.3775641918182373,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,39,2018_1784992__event_002,0.367252379655838,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,40,2018_1784993__event_002,0.36318862438201904,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,41,2018_1784988__event_002,0.35654985904693604,False
tokyo_101467_relational_between,101467,stress_test,relational_between,vector,42,2018_1784988__event_001,0.30091091990470886,False
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,1,2018_1860411__event_003,0.752014696598053,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,2,2018_1860395__event_001,0.7048696875572205,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,3,2018_1860407__event_002,0.5354467630386353,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,4,2018_1860375__event_001,0.504024863243103,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,5,2018_1860403__event_001,0.4911764860153198,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,6,2018_1860391__event_002,0.4855910539627075,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,7,2018_1860378__event_001,0.4821968376636505,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,8,2018_1860432__event_002,0.47323769330978394,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,9,2018_1860433__event_001,0.4717516303062439,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,10,2018_1860443__event_002,0.47105544805526733,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,11,2018_1860388__event_001,0.459791898727417,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,12,2018_1860440__event_001,0.4585677981376648,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,13,2018_1860398__event_001,0.45416051149368286,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,14,2018_1860445__event_001,0.446415513753891,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,15,2018_1860387__event_002,0.43857812881469727,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,16,2018_1860378__event_002,0.43418586254119873,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,17,2018_1860367__event_002,0.42977434396743774,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,18,2018_1860397__event_002,0.428007572889328,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,19,2018_1860394__event_001,0.42667442560195923,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,20,2018_1860445__event_002,0.42639726400375366,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,21,2018_1860384__event_002,0.422183632850647,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,22,2018_1860411__event_002,0.4211980402469635,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,23,2018_1860397__event_001,0.4059337377548218,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,24,2018_1860393__event_002,0.3974481225013733,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,25,2018_1860435__event_001,0.396644651889801,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,26,2018_1860436__event_002,0.3937881588935852,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,27,2018_1860421__event_003,0.39341306686401367,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,28,2018_1860419__event_002,0.3924042284488678,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,29,2018_1860376__event_001,0.3919333219528198,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,30,2018_1860412__event_001,0.38741499185562134,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,31,2018_1860436__event_001,0.3868575692176819,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,32,2018_1860423__event_001,0.3853456974029541,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,33,2018_1860443__event_001,0.3848937451839447,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,34,2018_1860406__event_002,0.37909770011901855,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,35,2018_1860388__event_002,0.37708204984664917,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,36,2018_1860444__event_001,0.3702199459075928,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,37,2018_1860378__event_003,0.36931484937667847,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,38,2018_1860412__event_002,0.36896198987960815,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,39,2018_1860444__event_002,0.3685888648033142,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,40,2018_1860440__event_002,0.36670368909835815,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,41,2018_1860406__event_003,0.36180204153060913,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,42,2018_1860400__event_001,0.3617978096008301,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,43,2018_1860421__event_002,0.36075806617736816,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,44,2018_1860369__event_002,0.35810816287994385,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,45,2018_1860405__event_001,0.35658758878707886,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,46,2018_1860411__event_004,0.35606658458709717,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,47,2018_1860441__event_002,0.35558179020881653,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,48,2018_1860400__event_003,0.3519607484340668,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,49,2018_1860443__event_003,0.34952032566070557,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,50,2018_1860437__event_001,0.3491189479827881,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,51,2018_1860401__event_001,0.34910571575164795,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,52,2018_1860403__event_002,0.3487330675125122,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,53,2018_1860370__event_002,0.34825003147125244,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,54,2018_1860400__event_002,0.3475029766559601,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,55,2018_1860398__event_002,0.345136821269989,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,56,2018_1860441__event_003,0.34256595373153687,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,57,2018_1860405__event_002,0.33007270097732544,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,58,2018_1860367__event_001,0.32864975929260254,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,59,2018_1860420__event_002,0.3271079659461975,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,60,2018_1860411__event_001,0.32465770840644836,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,61,2018_1860387__event_001,0.3244358003139496,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,62,2018_1860419__event_001,0.31968948245048523,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,63,2018_1860379__event_002,0.3110012710094452,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,64,2018_1860401__event_002,0.30639150738716125,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,65,2018_1860420__event_001,0.3053092360496521,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,66,2018_1860432__event_001,0.30511927604675293,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,67,2018_1860423__event_002,0.30383872985839844,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,68,2018_1860379__event_001,0.3037765920162201,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,69,2018_1860376__event_002,0.302487850189209,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,70,2018_1860421__event_001,0.29873400926589966,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,71,2018_1860441__event_001,0.29452088475227356,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,72,2018_1860433__event_002,0.29386717081069946,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,73,2018_1860373__event_001,0.29134321212768555,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,74,2018_1860375__event_002,0.29114508628845215,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,75,2018_1860369__event_001,0.2891140580177307,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,76,2018_1860394__event_002,0.2843450605869293,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,77,2018_1860395__event_002,0.2839950621128082,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,78,2018_1860441__event_004,0.2816060483455658,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,79,2018_1860435__event_002,0.27702879905700684,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,80,2018_1860406__event_001,0.2720019221305847,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,81,2018_1860393__event_001,0.26561805605888367,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,82,2018_1860407__event_001,0.262530654668808,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,83,2018_1860370__event_001,0.25775063037872314,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,84,2018_1860373__event_002,0.2550574541091919,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,85,2018_1860391__event_001,0.2523527145385742,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,86,2018_1860437__event_002,0.2516446113586426,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,87,2018_1860384__event_001,0.23818224668502808,True
tokyo_106628_relational_between,106628,stress_test,relational_between,vector,88,2018_1860391__event_003,0.21973836421966553,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,1,2018_1909174__event_002,0.7295987606048584,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,2,2018_1909177__event_002,0.7101171016693115,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,3,2018_1909135__event_002,0.6798038482666016,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,4,2018_1909137__event_002,0.5928149223327637,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,5,2018_1909174__event_001,0.5429955720901489,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,6,2018_1909158__event_002,0.5402731895446777,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,7,2018_1909177__event_003,0.5389499068260193,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,8,2018_1909179__event_002,0.5298351645469666,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,9,2018_1909177__event_004,0.528033971786499,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,10,2018_1909137__event_001,0.5261217355728149,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,11,2018_1909174__event_003,0.5228546857833862,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,12,2018_1909179__event_001,0.5210579633712769,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,13,2018_1909213__event_003,0.5203213691711426,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,14,2018_1909212__event_001,0.5181042551994324,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,15,2018_1909177__event_001,0.516412079334259,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,16,2018_1909187__event_002,0.5163997411727905,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,17,2018_1909179__event_003,0.5130623579025269,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,18,2018_1909190__event_002,0.5127071142196655,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,19,2018_1909150__event_002,0.5125734806060791,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,20,2018_1909190__event_001,0.5111170411109924,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,21,2018_1909158__event_003,0.510688841342926,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,22,2018_1909214__event_004,0.5069178342819214,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,23,2018_1909167__event_002,0.5062538385391235,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,24,2018_1909135__event_001,0.5057656764984131,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,25,2018_1909138__event_001,0.5021688938140869,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,26,2018_1909175__event_002,0.5010572671890259,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,27,2018_1909148__event_002,0.49962401390075684,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,28,2018_1909214__event_002,0.4955775737762451,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,29,2018_1909211__event_002,0.493938684463501,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,30,2018_1909203__event_001,0.4937933385372162,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,31,2018_1909117__event_001,0.4928044080734253,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,32,2018_1909175__event_001,0.4915313720703125,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,33,2018_1909129__event_001,0.4912620782852173,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,34,2018_1909214__event_001,0.49114564061164856,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,35,2018_1909143__event_002,0.48676472902297974,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,36,2018_1909213__event_002,0.48571014404296875,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,37,2018_1909138__event_002,0.4840523600578308,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,38,2018_1909167__event_001,0.47847044467926025,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,39,2018_1909213__event_001,0.4760204553604126,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,40,2018_1909157__event_002,0.4752925932407379,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,41,2018_1909144__event_002,0.4740358591079712,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,42,2018_1909150__event_001,0.4731293022632599,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,43,2018_1909178__event_002,0.46714457869529724,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,44,2018_1909195__event_001,0.46571803092956543,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,45,2018_1909214__event_003,0.4642179310321808,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,46,2018_1909157__event_003,0.4631580710411072,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,47,2018_1909198__event_001,0.46274232864379883,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,48,2018_1909148__event_001,0.46044689416885376,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,49,2018_1909199__event_001,0.46036407351493835,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,50,2018_1909157__event_001,0.4601176679134369,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,51,2018_1909195__event_002,0.4572809636592865,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,52,2018_1909152__event_002,0.45601290464401245,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,53,2018_1909144__event_001,0.4552965462207794,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,54,2018_1909158__event_001,0.4543001651763916,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,55,2018_1909184__event_001,0.44278836250305176,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,56,2018_1909143__event_001,0.44189831614494324,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,57,2018_1909212__event_002,0.4400280714035034,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,58,2018_1909184__event_002,0.43856239318847656,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,59,2018_1909198__event_002,0.43750858306884766,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,60,2018_1909203__event_002,0.43526536226272583,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,61,2018_1909211__event_001,0.4329570233821869,True
tokyo_109617_relational_between,109617,stress_test,relational_between,vector,62,2018_1909117__event_002,0.4299466609954834,True
