query_id,user_id,benchmark_tier,query_type,seed_rank,seed_event_id,relation,expanded_event_id,is_first_discovery,expansion_rank,is_high_memory_load
tokyo_103621_relational_after,103621,core,relational_after,4,2018_1816118__event_001,NEXT,2018_1816118__event_002,True,6,False
tokyo_103621_relational_after,103621,core,relational_after,5,2018_1816137__event_002,SELF,2018_1816137__event_002,False,,False
tokyo_106628_relational_after,106628,core,relational_after,1,2018_1860406__event_003,SELF,2018_1860406__event_003,True,1,True
tokyo_106628_relational_after,106628,core,relational_after,2,2018_1860406__event_002,SELF,2018_1860406__event_002,True,2,True
tokyo_106628_relational_after,106628,core,relational_after,2,2018_1860406__event_002,NEXT,2018_1860406__event_003,False,,True
tokyo_106628_relational_after,106628,core,relational_after,3,2018_1860419__event_002,SELF,2018_1860419__event_002,True,3,True
tokyo_106628_relational_after,106628,core,relational_after,4,2018_1860378__event_003,SELF,2018_1860378__event_003,True,4,True
tokyo_106628_relational_after,106628,core,relational_after,5,2018_1860419__event_001,SELF,2018_1860419__event_001,True,5,True
tokyo_106628_relational_after,106628,core,relational_after,5,2018_1860419__event_001,NEXT,2018_1860419__event_002,False,,True
tokyo_109617_relational_after,109617,core,relational_after,1,2018_1909184__event_001,SELF,2018_1909184__event_001,True,1,True
tokyo_109617_relational_after,109617,core,relational_after,1,2018_1909184__event_001,NEXT,2018_1909184__event_002,True,2,True
tokyo_109617_relational_after,109617,core,relational_after,2,2018_1909144__event_001,SELF,2018_1909144__event_001,True,3,True
tokyo_109617_relational_after,109617,core,relational_after,2,2018_1909144__event_001,NEXT,2018_1909144__event_002,True,4,True
tokyo_109617_relational_after,109617,core,relational_after,3,2018_1909144__event_002,SELF,2018_1909144__event_002,False,,True
tokyo_109617_relational_after,109617,core,relational_after,4,2018_1909199__event_001,SELF,2018_1909199__event_001,True,5,True
tokyo_109617_relational_after,109617,core,relational_after,4,2018_1909199__event_001,NEXT,2018_1909199__event_002,True,6,True
tokyo_109617_relational_after,109617,core,relational_after,5,2018_1909157__event_003,SELF,2018_1909157__event_003,True,7,True
tokyo_109621_relational_after,109621,core,relational_after,1,2018_1909384__event_001,SELF,2018_1909384__event_001,True,1,True
tokyo_109621_relational_after,109621,core,relational_after,1,2018_1909384__event_001,NEXT,2018_1909384__event_002,True,2,True
tokyo_109621_relational_after,109621,core,relational_after,2,2018_1909390__event_004,SELF,2018_1909390__event_004,True,3,True
tokyo_109621_relational_after,109621,core,relational_after,2,2018_1909390__event_004,NEXT,2018_1909390__event_005,True,4,True
tokyo_109621_relational_after,109621,core,relational_after,3,2018_1909383__event_003,SELF,2018_1909383__event_003,True,5,True
tokyo_109621_relational_after,109621,core,relational_after,3,2018_1909383__event_003,NEXT,2018_1909383__event_004,True,6,True
tokyo_109621_relational_after,109621,core,relational_after,4,2018_1909384__event_002,SELF,2018_1909384__event_002,False,,True
tokyo_109621_relational_after,109621,core,relational_after,5,2018_1909372__event_004,SELF,2018_1909372__event_004,True,7,True
tokyo_113499_relational_after,113499,core,relational_after,1,2018_1959244__event_001,SELF,2018_1959244__event_001,True,1,False
tokyo_113499_relational_after,113499,core,relational_after,1,2018_1959244__event_001,NEXT,2018_1959244__event_002,True,2,False
tokyo_113499_relational_after,113499,core,relational_after,2,2018_1959238__event_001,SELF,2018_1959238__event_001,True,3,False
tokyo_113499_relational_after,113499,core,relational_after,2,2018_1959238__event_001,NEXT,2018_1959238__event_002,True,4,False
tokyo_113499_relational_after,113499,core,relational_after,3,2018_1959244__event_002,SELF,2018_1959244__event_002,False,,False
tokyo_113499_relational_after,113499,core,relational_after,4,2018_1959238__event_002,SELF,2018_1959238__event_002,False,,False
tokyo_113499_relational_after,113499,core,relational_after,5,2018_1959234__event_002,SELF,2018_1959234__event_002,True,5,False
tokyo_113499_relational_after,113499,core,relational_after,5,2018_1959234__event_002,NEXT,2018_1959234__event_003,True,6,False
tokyo_113897_relational_after,113897,core,relational_after,1,2018_1963899__event_002,SELF,2018_1963899__event_002,True,1,False
tokyo_113897_relational_after,113897,core,relational_after,2,2018_1963899__event_001,SELF,2018_1963899__event_001,True,2,False
tokyo_113897_relational_after,113897,core,relational_after,2,2018_1963899__event_001,NEXT,2018_1963899__event_002,False,,False
tokyo_113897_relational_after,113897,core,relational_after,3,2018_1963895__event_002,SELF,2018_1963895__event_002,True,3,False
tokyo_113897_relational_after,113897,core,relational_after,4,2018_1963883__event_002,SELF,2018_1963883__event_002,True,4,False
tokyo_113897_relational_after,113897,core,relational_after,5,2018_1963883__event_001,SELF,2018_1963883__event_001,True,5,False
tokyo_113897_relational_after,113897,core,relational_after,5,2018_1963883__event_001,NEXT,2018_1963883__event_002,False,,False
tokyo_115855_relational_after,115855,core,relational_after,1,2018_1984790__event_004,SELF,2018_1984790__event_004,True,1,False
tokyo_115855_relational_after,115855,core,relational_after,2,2018_1984790__event_002,SELF,2018_1984790__event_002,True,2,False
tokyo_115855_relational_after,115855,core,relational_after,2,2018_1984790__event_002,NEXT,2018_1984790__event_003,True,3,False
tokyo_115855_relational_after,115855,core,relational_after,3,2018_1984790__event_003,SELF,2018_1984790__event_003,False,,False
tokyo_115855_relational_after,115855,core,relational_after,3,2018_1984790__event_003,NEXT,2018_1984790__event_004,False,,False
tokyo_115855_relational_after,115855,core,relational_after,4,2018_1984806__event_001,SELF,2018_1984806__event_001,True,4,False
tokyo_115855_relational_after,115855,core,relational_after,4,2018_1984806__event_001,NEXT,2018_1984806__event_002,True,5,False
tokyo_115855_relational_after,115855,core,relational_after,5,2018_1984807__event_001,SELF,2018_1984807__event_001,True,6,False
tokyo_115855_relational_after,115855,core,relational_after,5,2018_1984807__event_001,NEXT,2018_1984807__event_002,True,7,False
tokyo_1172_relational_after,1172,core,relational_after,1,2018_23942__event_003,SELF,2018_23942__event_003,True,1,True
tokyo_1172_relational_after,1172,core,relational_after,2,2018_23942__event_002,SELF,2018_23942__event_002,True,2,True
tokyo_1172_relational_after,1172,core,relational_after,2,2018_23942__event_002,NEXT,2018_23942__event_003,False,,True
tokyo_1172_relational_after,1172,core,relational_after,3,2018_23917__event_002,SELF,2018_23917__event_002,True,3,True
tokyo_1172_relational_after,1172,core,relational_after,4,2018_23917__event_001,SELF,2018_23917__event_001,True,4,True
tokyo_1172_relational_after,1172,core,relational_after,4,2018_23917__event_001,NEXT,2018_23917__event_002,False,,True
tokyo_1172_relational_after,1172,core,relational_after,5,2018_23942__event_001,SELF,2018_23942__event_001,True,5,True
tokyo_1172_relational_after,1172,core,relational_after,5,2018_23942__event_001,NEXT,2018_23942__event_002,False,,True
tokyo_119597_relational_after,119597,core,relational_after,1,2018_2023466__event_002,SELF,2018_2023466__event_002,True,1,False
tokyo_119597_relational_after,119597,core,relational_after,1,2018_2023466__event_002,NEXT,2018_2023466__event_003,True,2,False
tokyo_119597_relational_after,119597,core,relational_after,2,2018_2023466__event_001,SELF,2018_2023466__event_001,True,3,False
tokyo_119597_relational_after,119597,core,relational_after,2,2018_2023466__event_001,NEXT,2018_2023466__event_002,False,,False
tokyo_119597_relational_after,119597,core,relational_after,3,2018_2023466__event_003,SELF,2018_2023466__event_003,False,,False
tokyo_119597_relational_after,119597,core,relational_after,4,2018_2023460__event_001,SELF,2018_2023460__event_001,True,4,False
tokyo_119597_relational_after,119597,core,relational_after,4,2018_2023460__event_001,NEXT,2018_2023460__event_002,True,5,False
tokyo_119597_relational_after,119597,core,relational_after,5,2018_2023481__event_003,SELF,2018_2023481__event_003,True,6,False
tokyo_119597_relational_after,119597,core,relational_after,5,2018_2023481__event_003,NEXT,2018_2023481__event_004,True,7,False
tokyo_121554_relational_after,121554,core,relational_after,1,2018_2047595__event_001,SELF,2018_2047595__event_001,True,1,False
tokyo_121554_relational_after,121554,core,relational_after,1,2018_2047595__event_001,NEXT,2018_2047595__event_002,True,2,False
tokyo_121554_relational_after,121554,core,relational_after,2,2018_2047610__event_001,SELF,2018_2047610__event_001,True,3,False
tokyo_121554_relational_after,121554,core,relational_after,2,2018_2047610__event_001,NEXT,2018_2047610__event_002,True,4,False
tokyo_121554_relational_after,121554,core,relational_after,3,2018_2047595__event_002,SELF,2018_2047595__event_002,False,,False
tokyo_121554_relational_after,121554,core,relational_after,4,2018_2047610__event_002,SELF,2018_2047610__event_002,False,,False
tokyo_121554_relational_after,121554,core,relational_after,5,2018_2047609__event_002,SELF,2018_2047609__event_002,True,5,False
tokyo_121554_relational_after,121554,core,relational_after,5,2018_2047609__event_002,NEXT,2018_2047609__event_003,True,6,False
tokyo_126183_relational_after,126183,core,relational_after,1,2018_2118382__event_003,SELF,2018_2118382__event_003,True,1,True
tokyo_126183_relational_after,126183,core,relational_after,2,2018_2118390__event_002,SELF,2018_2118390__event_002,True,2,True
tokyo_126183_relational_after,126183,core,relational_after,2,2018_2118390__event_002,NEXT,2018_2118390__event_003,True,3,True
tokyo_126183_relational_after,126183,core,relational_after,3,2018_2118390__event_003,SELF,2018_2118390__event_003,False,,True
tokyo_126183_relational_after,126183,core,relational_after,4,2018_2118382__event_002,SELF,2018_2118382__event_002,True,4,True
tokyo_126183_relational_after,126183,core,relational_after,4,2018_2118382__event_002,NEXT,2018_2118382__event_003,False,,True
tokyo_126183_relational_after,126183,core,relational_after,5,2018_2118390__event_001,SELF,2018_2118390__event_001,True,5,True
tokyo_126183_relational_after,126183,core,relational_after,5,2018_2118390__event_001,NEXT,2018_2118390__event_002,False,,True
tokyo_127201_relational_after,127201,core,relational_after,1,2018_2134912__event_002,SELF,2018_2134912__event_002,True,1,False
tokyo_127201_relational_after,127201,core,relational_after,1,2018_2134912__event_002,NEXT,2018_2134912__event_003,True,2,False
tokyo_127201_relational_after,127201,core,relational_after,2,2018_2134938__event_005,SELF,2018_2134938__event_005,True,3,False
tokyo_127201_relational_after,127201,core,relational_after,2,2018_2134938__event_005,NEXT,2018_2134938__event_006,True,4,False
tokyo_127201_relational_after,127201,core,relational_after,3,2018_2134912__event_003,SELF,2018_2134912__event_003,False,,False
tokyo_127201_relational_after,127201,core,relational_after,4,2018_2134912__event_001,SELF,2018_2134912__event_001,True,5,False
tokyo_127201_relational_after,127201,core,relational_after,4,2018_2134912__event_001,NEXT,2018_2134912__event_002,False,,False
tokyo_127201_relational_after,127201,core,relational_after,5,2018_2134938__event_006,SELF,2018_2134938__event_006,False,,False
tokyo_129047_relational_after,129047,core,relational_after,1,2018_2163684__event_001,SELF,2018_2163684__event_001,True,1,False
tokyo_129047_relational_after,129047,core,relational_after,1,2018_2163684__event_001,NEXT,2018_2163684__event_002,True,2,False
tokyo_129047_relational_after,129047,core,relational_after,2,2018_2163684__event_002,SELF,2018_2163684__event_002,False,,False
tokyo_129047_relational_after,129047,core,relational_after,3,2018_2163669__event_001,SELF,2018_2163669__event_001,True,3,False
tokyo_129047_relational_after,129047,core,relational_after,3,2018_2163669__event_001,NEXT,2018_2163669__event_002,True,4,False
tokyo_129047_relational_after,129047,core,relational_after,4,2018_2163671__event_001,SELF,2018_2163671__event_001,True,5,False
tokyo_129047_relational_after,129047,core,relational_after,4,2018_2163671__event_001,NEXT,2018_2163671__event_002,True,6,False
tokyo_129047_relational_after,129047,core,relational_after,5,2018_2163674__event_001,SELF,2018_2163674__event_001,True,7,False
tokyo_129047_relational_after,129047,core,relational_after,5,2018_2163674__event_001,NEXT,2018_2163674__event_002,True,8,False
tokyo_130084_relational_after,130084,core,relational_after,1,2018_2179339__event_001,SELF,2018_2179339__event_001,True,1,True
tokyo_130084_relational_after,130084,core,relational_after,1,2018_2179339__event_001,NEXT,2018_2179339__event_002,True,2,True
tokyo_130084_relational_after,130084,core,relational_after,2,2018_2179326__event_002,SELF,2018_2179326__event_002,True,3,True
tokyo_130084_relational_after,130084,core,relational_after,3,2018_2179339__event_002,SELF,2018_2179339__event_002,False,,True
tokyo_130084_relational_after,130084,core,relational_after,4,2018_2179326__event_001,SELF,2018_2179326__event_001,True,4,True
tokyo_130084_relational_after,130084,core,relational_after,4,2018_2179326__event_001,NEXT,2018_2179326__event_002,False,,True
tokyo_130084_relational_after,130084,core,relational_after,5,2018_2179302__event_001,SELF,2018_2179302__event_001,True,5,True
tokyo_130084_relational_after,130084,core,relational_after,5,2018_2179302__event_001,NEXT,2018_2179302__event_002,True,6,True
tokyo_130568_relational_after,130568,core,relational_after,1,2018_2187169__event_001,SELF,2018_2187169__event_001,True,1,False
tokyo_130568_relational_after,130568,core,relational_after,1,2018_2187169__event_001,NEXT,2018_2187169__event_002,True,2,False
tokyo_130568_relational_after,130568,core,relational_after,2,2018_2187169__event_002,SELF,2018_2187169__event_002,False,,False
tokyo_130568_relational_after,130568,core,relational_after,3,2018_2187173__event_003,SELF,2018_2187173__event_003,True,3,False
tokyo_130568_relational_after,130568,core,relational_after,3,2018_2187173__event_003,NEXT,2018_2187173__event_004,True,4,False
tokyo_130568_relational_after,130568,core,relational_after,4,2018_2187173__event_002,SELF,2018_2187173__event_002,True,5,False
tokyo_130568_relational_after,130568,core,relational_after,4,2018_2187173__event_002,NEXT,2018_2187173__event_003,False,,False
tokyo_130568_relational_after,130568,core,relational_after,5,2018_2187164__event_002,SELF,2018_2187164__event_002,True,6,False
tokyo_130568_relational_after,130568,core,relational_after,5,2018_2187164__event_002,NEXT,2018_2187164__event_003,True,7,False
tokyo_130777_relational_after,130777,core,relational_after,1,2018_2190768__event_002,SELF,2018_2190768__event_002,True,1,False
tokyo_130777_relational_after,130777,core,relational_after,1,2018_2190768__event_002,NEXT,2018_2190768__event_003,True,2,False
tokyo_130777_relational_after,130777,core,relational_after,2,2018_2190688__event_001,SELF,2018_2190688__event_001,True,3,False
tokyo_130777_relational_after,130777,core,relational_after,2,2018_2190688__event_001,NEXT,2018_2190688__event_002,True,4,False
tokyo_130777_relational_after,130777,core,relational_after,3,2018_2190768__event_003,SELF,2018_2190768__event_003,False,,False
tokyo_130777_relational_after,130777,core,relational_after,3,2018_2190768__event_003,NEXT,2018_2190768__event_004,True,5,False
tokyo_130777_relational_after,130777,core,relational_after,4,2018_2190768__event_001,SELF,2018_2190768__event_001,True,6,False
tokyo_130777_relational_after,130777,core,relational_after,4,2018_2190768__event_001,NEXT,2018_2190768__event_002,False,,False
tokyo_130777_relational_after,130777,core,relational_after,5,2018_2190718__event_002,SELF,2018_2190718__event_002,True,7,False
tokyo_130872_relational_after,130872,core,relational_after,1,2018_2192458__event_001,SELF,2018_2192458__event_001,True,1,False
tokyo_130872_relational_after,130872,core,relational_after,1,2018_2192458__event_001,NEXT,2018_2192458__event_002,True,2,False
tokyo_130872_relational_after,130872,core,relational_after,2,2018_2192448__event_001,SELF,2018_2192448__event_001,True,3,False
tokyo_130872_relational_after,130872,core,relational_after,2,2018_2192448__event_001,NEXT,2018_2192448__event_002,True,4,False
tokyo_130872_relational_after,130872,core,relational_after,3,2018_2192468__event_001,SELF,2018_2192468__event_001,True,5,False
tokyo_130872_relational_after,130872,core,relational_after,3,2018_2192468__event_001,NEXT,2018_2192468__event_002,True,6,False
tokyo_130872_relational_after,130872,core,relational_after,4,2018_2192461__event_001,SELF,2018_2192461__event_001,True,7,False
tokyo_130872_relational_after,130872,core,relational_after,4,2018_2192461__event_001,NEXT,2018_2192461__event_002,True,8,False
tokyo_130872_relational_after,130872,core,relational_after,5,2018_2192457__event_003,SELF,2018_2192457__event_003,True,9,False
tokyo_131525_relational_after,131525,core,relational_after,1,2018_2202067__event_002,SELF,2018_2202067__event_002,True,1,False
tokyo_131525_relational_after,131525,core,relational_after,2,2018_2202067__event_001,SELF,2018_2202067__event_001,True,2,False
tokyo_131525_relational_after,131525,core,relational_after,2,2018_2202067__event_001,NEXT,2018_2202067__event_002,False,,False
tokyo_131525_relational_after,131525,core,relational_after,3,2018_2202061__event_001,SELF,2018_2202061__event_001,True,3,False
tokyo_131525_relational_after,131525,core,relational_after,3,2018_2202061__event_001,NEXT,2018_2202061__event_002,True,4,False
tokyo_131525_relational_after,131525,core,relational_after,4,2018_2202061__event_002,SELF,2018_2202061__event_002,False,,False
tokyo_131525_relational_after,131525,core,relational_after,5,2018_2202056__event_003,SELF,2018_2202056__event_003,True,5,False
tokyo_132723_relational_after,132723,core,relational_after,1,2018_2219866__event_002,SELF,2018_2219866__event_002,True,1,True
tokyo_132723_relational_after,132723,core,relational_after,2,2018_2219917__event_002,SELF,2018_2219917__event_002,True,2,True
tokyo_132723_relational_after,132723,core,relational_after,2,2018_2219917__event_002,NEXT,2018_2219917__event_003,True,3,True
tokyo_132723_relational_after,132723,core,relational_after,3,2018_2219894__event_002,SELF,2018_2219894__event_002,True,4,True
tokyo_132723_relational_after,132723,core,relational_after,4,2018_2219871__event_001,SELF,2018_2219871__event_001,True,5,True
tokyo_132723_relational_after,132723,core,relational_after,4,2018_2219871__event_001,NEXT,2018_2219871__event_002,True,6,True
tokyo_132723_relational_after,132723,core,relational_after,5,2018_2219866__event_001,SELF,2018_2219866__event_001,True,7,True
tokyo_132723_relational_after,132723,core,relational_after,5,2018_2219866__event_001,NEXT,2018_2219866__event_002,False,,True
tokyo_134307_relational_after,134307,core,relational_after,1,2018_2242033__event_003,SELF,2018_2242033__event_003,True,1,False
tokyo_134307_relational_after,134307,core,relational_after,2,2018_2242042__event_001,SELF,2018_2242042__event_001,True,2,False
tokyo_134307_relational_after,134307,core,relational_after,2,2018_2242042__event_001,NEXT,2018_2242042__event_002,True,3,False
tokyo_134307_relational_after,134307,core,relational_after,3,2018_2242033__event_002,SELF,2018_2242033__event_002,True,4,False
tokyo_134307_relational_after,134307,core,relational_after,3,2018_2242033__event_002,NEXT,2018_2242033__event_003,False,,False
tokyo_134307_relational_after,134307,core,relational_after,4,2018_2242042__event_002,SELF,2018_2242042__event_002,False,,False
tokyo_134307_relational_after,134307,core,relational_after,5,2018_2242033__event_001,SELF,2018_2242033__event_001,True,5,False
tokyo_134307_relational_after,134307,core,relational_after,5,2018_2242033__event_001,NEXT,2018_2242033__event_002,False,,False
tokyo_135393_relational_after,135393,core,relational_after,1,2018_2257268__event_001,SELF,2018_2257268__event_001,True,1,False
tokyo_135393_relational_after,135393,core,relational_after,1,2018_2257268__event_001,NEXT,2018_2257268__event_002,True,2,False
tokyo_135393_relational_after,135393,core,relational_after,2,2018_2257318__event_001,SELF,2018_2257318__event_001,True,3,False
tokyo_135393_relational_after,135393,core,relational_after,2,2018_2257318__event_001,NEXT,2018_2257318__event_002,True,4,False
tokyo_135393_relational_after,135393,core,relational_after,3,2018_2257274__event_002,SELF,2018_2257274__event_002,True,5,False
tokyo_135393_relational_after,135393,core,relational_after,3,2018_2257274__event_002,NEXT,2018_2257274__event_003,True,6,False
tokyo_135393_relational_after,135393,core,relational_after,4,2018_2257260__event_002,SELF,2018_2257260__event_002,True,7,False
tokyo_135393_relational_after,135393,core,relational_after,5,2018_2257276__event_001,SELF,2018_2257276__event_001,True,8,False
tokyo_135393_relational_after,135393,core,relational_after,5,2018_2257276__event_001,NEXT,2018_2257276__event_002,True,9,False
tokyo_138301_relational_after,138301,core,relational_after,1,2018_2294104__event_002,SELF,2018_2294104__event_002,True,1,False
tokyo_138301_relational_after,138301,core,relational_after,1,2018_2294104__event_002,NEXT,2018_2294104__event_003,True,2,False
tokyo_138301_relational_after,138301,core,relational_after,2,2018_2294104__event_003,SELF,2018_2294104__event_003,False,,False
tokyo_138301_relational_after,138301,core,relational_after,2,2018_2294104__event_003,NEXT,2018_2294104__event_004,True,3,False
tokyo_138301_relational_after,138301,core,relational_after,3,2018_2294100__event_001,SELF,2018_2294100__event_001,True,4,False
tokyo_138301_relational_after,138301,core,relational_after,3,2018_2294100__event_001,NEXT,2018_2294100__event_002,True,5,False
tokyo_138301_relational_after,138301,core,relational_after,4,2018_2294067__event_001,SELF,2018_2294067__event_001,True,6,False
tokyo_138301_relational_after,138301,core,relational_after,4,2018_2294067__event_001,NEXT,2018_2294067__event_002,True,7,False
tokyo_138301_relational_after,138301,core,relational_after,5,2018_2294132__event_001,SELF,2018_2294132__event_001,True,8,False
tokyo_138301_relational_after,138301,core,relational_after,5,2018_2294132__event_001,NEXT,2018_2294132__event_002,True,9,False
tokyo_139656_relational_after,139656,core,relational_after,1,2018_2308851__event_001,SELF,2018_2308851__event_001,True,1,True
tokyo_139656_relational_after,139656,core,relational_after,1,2018_2308851__event_001,NEXT,2018_2308851__event_002,True,2,True
tokyo_139656_relational_after,139656,core,relational_after,2,2018_2308851__event_002,SELF,2018_2308851__event_002,False,,True
tokyo_139656_relational_after,139656,core,relational_after,2,2018_2308851__event_002,NEXT,2018_2308851__event_003,True,3,True
tokyo_139656_relational_after,139656,core,relational_after,3,2018_2308866__event_001,SELF,2018_2308866__event_001,True,4,True
tokyo_139656_relational_after,139656,core,relational_after,3,2018_2308866__event_001,NEXT,2018_2308866__event_002,True,5,True
tokyo_139656_relational_after,139656,core,relational_after,4,2018_2308866__event_002,SELF,2018_2308866__event_002,False,,True
tokyo_139656_relational_after,139656,core,relational_after,5,2018_2308868__event_001,SELF,2018_2308868__event_001,True,6,True
tokyo_139656_relational_after,139656,core,relational_after,5,2018_2308868__event_001,NEXT,2018_2308868__event_002,True,7,True
tokyo_140734_relational_after,140734,core,relational_after,1,2018_2320244__event_002,SELF,2018_2320244__event_002,True,1,False
tokyo_140734_relational_after,140734,core,relational_after,2,2018_2320244__event_001,SELF,2018_2320244__event_001,True,2,False
tokyo_140734_relational_after,140734,core,relational_after,2,2018_2320244__event_001,NEXT,2018_2320244__event_002,False,,False
tokyo_140734_relational_after,140734,core,relational_after,3,2018_2320243__event_002,SELF,2018_2320243__event_002,True,3,False
tokyo_140734_relational_after,140734,core,relational_after,4,2018_2320253__event_004,SELF,2018_2320253__event_004,True,4,False
tokyo_140734_relational_after,140734,core,relational_after,5,2018_2320242__event_001,SELF,2018_2320242__event_001,True,5,False
tokyo_140734_relational_after,140734,core,relational_after,5,2018_2320242__event_001,NEXT,2018_2320242__event_002,True,6,False
tokyo_140775_relational_after,140775,core,relational_after,1,2018_2320657__event_002,SELF,2018_2320657__event_002,True,1,False
tokyo_140775_relational_after,140775,core,relational_after,2,2018_2320676__event_001,SELF,2018_2320676__event_001,True,2,False
tokyo_140775_relational_after,140775,core,relational_after,2,2018_2320676__event_001,NEXT,2018_2320676__event_002,True,3,False
tokyo_140775_relational_after,140775,core,relational_after,3,2018_2320665__event_001,SELF,2018_2320665__event_001,True,4,False
tokyo_140775_relational_after,140775,core,relational_after,3,2018_2320665__event_001,NEXT,2018_2320665__event_002,True,5,False
tokyo_140775_relational_after,140775,core,relational_after,4,2018_2320660__event_001,SELF,2018_2320660__event_001,True,6,False
tokyo_140775_relational_after,140775,core,relational_after,4,2018_2320660__event_001,NEXT,2018_2320660__event_002,True,7,False
tokyo_140775_relational_after,140775,core,relational_after,5,2018_2320657__event_001,SELF,2018_2320657__event_001,True,8,False
tokyo_140775_relational_after,140775,core,relational_after,5,2018_2320657__event_001,NEXT,2018_2320657__event_002,False,,False
